itemname,folder,code,prefecture,gender,2025,2023,2024
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,33,岡山県,men,316.4,NA,312
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,33,岡山県,women,249.1,NA,235.7
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,34,広島県,men,321.4,NA,322.3
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,34,広島県,women,248.6,NA,245.8
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,35,山口県,men,317.1,NA,305.7
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,35,山口県,women,245.7,NA,242.7
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,36,徳島県,men,303,NA,301.9
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,36,徳島県,women,232,NA,241.2
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,37,香川県,men,306.1,NA,312
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,37,香川県,women,233.3,NA,228.5
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,38,愛媛県,men,308.9,NA,291.9
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,38,愛媛県,women,234.4,NA,224.2
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,39,高知県,men,299.2,NA,290.5
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,39,高知県,women,240.6,NA,233.1
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,40,福岡県,men,326.8,NA,323.7
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,40,福岡県,women,249.1,NA,253.2
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,41,佐賀県,men,295.1,NA,285.4
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,41,佐賀県,women,231.4,NA,227.7
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,42,長崎県,men,284.4,NA,294.5
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,42,長崎県,women,228.1,NA,226
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,43,熊本県,men,300.4,NA,302.1
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,43,熊本県,women,227.4,NA,226.3
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,44,大分県,men,301.5,NA,300.1
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,44,大分県,women,231.9,NA,233.2
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,45,宮崎県,men,280.9,NA,276.3
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,45,宮崎県,women,222.4,NA,215.7
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,46,鹿児島県,men,298.1,NA,284
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,46,鹿児島県,women,228.4,NA,218.9
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,47,沖縄県,men,293.8,NA,273.8
【26】フルタイムの仕事に従事する男女間の賃金格差,経済,47,沖縄県,women,229.5,NA,222.2
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,1,北海道,men,44,44,44
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,1,北海道,women,236,236,236
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,2,青森県,men,38,38,38
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,2,青森県,women,224,224,224
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,3,岩手県,men,50,50,50
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,3,岩手県,women,222,222,222
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,4,宮城県,men,48,48,48
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,4,宮城県,women,232,232,232
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,5,秋田県,men,52,52,52
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,5,秋田県,women,252,252,252
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,6,山形県,men,51,51,51
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,6,山形県,women,241,241,241
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,7,福島県,men,55,55,55
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,7,福島県,women,243,243,243
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,8,茨城県,men,51,51,51
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,8,茨城県,women,239,239,239
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,9,栃木県,men,47,47,47
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,9,栃木県,women,245,245,245
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,10,群馬県,men,45,45,45
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,10,群馬県,women,256,256,256
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,11,埼玉県,men,60,60,60
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,11,埼玉県,women,270,270,270
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,12,千葉県,men,56,56,56
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,12,千葉県,women,264,264,264
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,13,東京都,men,62,62,62
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,13,東京都,women,260,260,260
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,14,神奈川県,men,56,56,56
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,14,神奈川県,women,267,267,267
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,15,新潟県,men,63,63,63
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,15,新潟県,women,244,244,244
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,16,富山県,men,48,48,48
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,16,富山県,women,225,225,225
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,17,石川県,men,36,36,36
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,17,石川県,women,250,250,250
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,18,福井県,men,56,56,56
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,18,福井県,women,251,251,251
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,19,山梨県,men,58,58,58
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,19,山梨県,women,237,237,237
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,20,長野県,men,52,52,52
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,20,長野県,women,267,267,267
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,21,岐阜県,men,49,49,49
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,21,岐阜県,women,261,261,261
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,22,静岡県,men,50,50,50
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,22,静岡県,women,263,263,263
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,23,愛知県,men,50,50,50
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,23,愛知県,women,267,267,267
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,24,三重県,men,50,50,50
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,24,三重県,women,284,284,284
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,25,滋賀県,men,50,50,50
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,25,滋賀県,women,269,269,269
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,26,京都府,men,51,51,51
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,26,京都府,women,271,271,271
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,27,大阪府,men,44,44,44
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,27,大阪府,women,261,261,261
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,28,兵庫県,men,48,48,48
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,28,兵庫県,women,250,250,250
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,29,奈良県,men,58,58,58
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,29,奈良県,women,300,300,300
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,30,和歌山県,men,47,47,47
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,30,和歌山県,women,252,252,252
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,31,鳥取県,men,54,54,54
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,31,鳥取県,women,236,236,236
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,32,島根県,men,56,56,56
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,32,島根県,women,234,234,234
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,33,岡山県,men,50,50,50
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,33,岡山県,women,277,277,277
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,34,広島県,men,48,48,48
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,34,広島県,women,258,258,258
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,35,山口県,men,48,48,48
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,35,山口県,women,245,245,245
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,36,徳島県,men,50,50,50
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,36,徳島県,women,240,240,240
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,37,香川県,men,56,56,56
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,37,香川県,women,257,257,257
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,38,愛媛県,men,41,41,41
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,38,愛媛県,women,238,238,238
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,39,高知県,men,53,53,53
【27】共働き家庭の家事・育児などに使用する時間の男女格差_inverse,経済,39,高知県,women,234,234,234
